Time,Light,Location,Behaviour
31.2,Off,CloseCorridor,ConspecificInvestigation
31.24,Off,CloseCorridor,ConspecificInvestigation
31.28,Off,CloseCorridor,ConspecificInvestigation
31.32,Off,CloseCorridor,ConspecificInvestigation
31.36,Off,CloseCorridor,ConspecificInvestigation
31.4,Off,CloseCorridor,ConspecificInvestigation
31.44,Off,CloseCorridor,ConspecificInvestigation
31.48,Off,CloseCorridor,ConspecificInvestigation
31.52,Off,CloseCorridor,ConspecificInvestigation
31.56,Off,CloseCorridor,ConspecificInvestigation
31.6,Off,CloseCorridor,ConspecificInvestigation
31.64,Off,CloseCorridor,ConspecificInvestigation
31.68,Off,CloseCorridor,ConspecificInvestigation
31.72,Off,CloseCorridor,ConspecificInvestigation
31.76,Off,CloseCorridor,ConspecificInvestigation
31.8,Off,CloseCorridor,ConspecificInvestigation
31.84,Off,CloseCorridor,ConspecificInvestigation
31.88,Off,CloseCorridor,ConspecificInvestigation
31.92,Off,CloseCorridor,ConspecificInvestigation
31.96,Off,CloseCorridor,ConspecificInvestigation
32,Off,CloseCorridor,ConspecificInvestigation
32.04,Off,CloseCorridor,ConspecificInvestigation
32.08,Off,CloseCorridor,ConspecificInvestigation
32.12,Off,CloseCorridor,ConspecificInvestigation
32.16,Off,CloseCorridor,ConspecificInvestigation
32.2,Off,CloseCorridor,ConspecificInvestigation
32.24,Off,CloseCorridor,ConspecificInvestigation
32.28,Off,CloseCorridor,ConspecificInvestigation
32.32,Off,CloseCorridor,ConspecificInvestigation
32.36,Off,CloseCorridor,ConspecificInvestigation
32.4,Off,CloseCorridor,ConspecificInvestigation
32.44,Off,CloseCorridor,ConspecificInvestigation
32.48,Off,CloseCorridor,ConspecificInvestigation
32.52,Off,CloseCorridor,ConspecificInvestigation
32.56,Off,CloseCorridor,ConspecificInvestigation
32.6,Off,CloseCorridor,ConspecificInvestigation
32.64,Off,CloseCorridor,ConspecificInvestigation
32.68,Off,CloseCorridor,ConspecificInvestigation
32.72,Off,CloseCorridor,ConspecificInvestigation
32.76,Off,CloseCorridor,ConspecificInvestigation
32.8,Off,CloseCorridor,ConspecificInvestigation
32.84,Off,CloseCorridor,ConspecificInvestigation
32.88,Off,CloseCorridor,ConspecificInvestigation
32.92,Off,CloseCorridor,ConspecificInvestigation
32.96,Off,CloseCorridor,ConspecificInvestigation
33,Off,CloseCorridor,ConspecificInvestigation
33.04,Off,CloseCorridor,ConspecificInvestigation
33.08,Off,CloseCorridor,ConspecificInvestigation
33.12,Off,CloseCorridor,ConspecificInvestigation
33.16,Off,CloseCorridor,ConspecificInvestigation
33.2,Off,CloseCorridor,ConspecificInvestigation
33.24,Off,CloseCorridor,ConspecificInvestigation
33.28,Off,CloseCorridor,ConspecificInvestigation
33.32,Off,CloseCorridor,ConspecificInvestigation
33.36,Off,CloseCorridor,ConspecificInvestigation
33.4,Off,CloseCorridor,ConspecificInvestigation
33.44,Off,CloseCorridor,ConspecificInvestigation
33.48,Off,CloseCorridor,ConspecificInvestigation
33.52,Off,CloseCorridor,ConspecificInvestigation
33.56,Off,CloseCorridor,ConspecificInvestigation
33.6,Off,CloseCorridor,ConspecificInvestigation
33.64,Off,CloseCorridor,ConspecificInvestigation
33.68,Off,CloseCorridor,ConspecificInvestigation
33.72,Off,CloseCorridor,ConspecificInvestigation
33.76,Off,CloseCorridor,ConspecificInvestigation
33.8,Off,CloseCorridor,ConspecificInvestigation
33.84,Off,CloseCorridor,ConspecificInvestigation
33.88,Off,CloseCorridor,ConspecificInvestigation
33.92,Off,CloseCorridor,ConspecificInvestigation
33.96,Off,CloseCorridor,ConspecificInvestigation
34,Off,CloseCorridor,ConspecificInvestigation
34.04,Off,CloseCorridor,ConspecificInvestigation
34.08,Off,CloseCorridor,ConspecificInvestigation
34.12,Off,CloseCorridor,Biting the grid
34.16,Off,CloseCorridor,Biting the grid
34.2,Off,CloseCorridor,Biting the grid
34.24,Off,CloseCorridor,Biting the grid
34.28,Off,CloseCorridor,Biting the grid
34.32,Off,CloseCorridor,Biting the grid
34.36,Off,CloseCorridor,Biting the grid
34.4,Off,CloseCorridor,Biting the grid
34.44,Off,CloseCorridor,Biting the grid
34.48,Off,CloseCorridor,Biting the grid
34.52,Off,CloseCorridor,Biting the grid
34.56,Off,CloseCorridor,Biting the grid
34.6,Off,CloseCorridor,Biting the grid
34.64,Off,CloseCorridor,Biting the grid
34.68,Off,CloseCorridor,Biting the grid
34.72,Off,CloseCorridor,Biting the grid
34.76,Off,CloseCorridor,Biting the grid
34.8,Off,CloseCorridor,Biting the grid
34.84,Off,CloseCorridor,Biting the grid
34.88,Off,CloseCorridor,Biting the grid
34.92,Off,CloseCorridor,Biting the grid
34.96,Off,CloseCorridor,Biting the grid
35,Off,CloseCorridor,Biting the grid
35.04,Off,CloseCorridor,Biting the grid
35.08,Off,CloseCorridor,Biting the grid
35.12,Off,CloseCorridor,Biting the grid
35.16,Off,CloseCorridor,Biting the grid
35.2,Off,CloseCorridor,Biting the grid
35.24,Off,CloseCorridor,Biting the grid
35.28,Off,CloseCorridor,Biting the grid
35.32,Off,CloseCorridor,Biting the grid
35.36,Off,CloseCorridor,Biting the grid
35.4,Off,CloseCorridor,Biting the grid
35.44,Off,CloseCorridor,Biting the grid
35.48,Off,CloseCorridor,Biting the grid
35.52,Off,CloseCorridor,Biting the grid
35.56,Off,CloseCorridor,Biting the grid
35.6,Off,CloseCorridor,Biting the grid
35.64,Off,CloseCorridor,Biting the grid
35.68,Off,CloseCorridor,Biting the grid
35.72,Off,CloseCorridor,Biting the grid
35.76,Off,CloseCorridor,Biting the grid
35.8,Off,CloseCorridor,Biting the grid
35.84,Off,CloseCorridor,Biting the grid
35.88,Off,CloseCorridor,Biting the grid
35.92,Off,CloseCorridor,Biting the grid
35.96,Off,CloseCorridor,Biting the grid
36,Off,CloseCorridor,Biting the grid
36.04,Off,CloseCorridor,Biting the grid
36.08,Off,CloseCorridor,Biting the grid
36.12,Off,CloseCorridor,Biting the grid
36.16,Off,CloseCorridor,Biting the grid
36.2,Off,CloseCorridor,Biting the grid
36.24,Off,CloseCorridor,Biting the grid
36.28,Off,CloseCorridor,Biting the grid
36.32,Off,CloseCorridor,Biting the grid
36.36,Off,CloseCorridor,Biting the grid
36.4,Off,CloseCorridor,Biting the grid
36.44,Off,CloseCorridor,Biting the grid
36.48,Off,CloseCorridor,Biting the grid
36.52,Off,CloseCorridor,Biting the grid
36.56,Off,CloseCorridor,Biting the grid
36.6,Off,CloseCorridor,Biting the grid
36.64,Off,CloseCorridor,Biting the grid
36.68,Off,CloseCorridor,Biting the grid
36.72,Off,CloseCorridor,Biting the grid
36.76,Off,CloseCorridor,Biting the grid
36.8,Off,CloseCorridor,Biting the grid
36.84,Off,CloseCorridor,Biting the grid
36.88,Off,CloseCorridor,Biting the grid
36.92,Off,CloseCorridor,Biting the grid
36.96,Off,CloseCorridor,Biting the grid
37,Off,CloseCorridor,Biting the grid
37.04,Off,CloseCorridor,Biting the grid
37.08,Off,CloseCorridor,Biting the grid
37.12,Off,CloseCorridor,Biting the grid
37.16,Off,CloseCorridor,Biting the grid
37.2,Off,CloseCorridor,Biting the grid
37.24,Off,CloseCorridor,Biting the grid
37.28,Off,CloseCorridor,ConspecificInvestigation
37.32,Off,CloseCorridor,ConspecificInvestigation
37.36,Off,CloseCorridor,ConspecificInvestigation
37.4,Off,CloseCorridor,ConspecificInvestigation
37.44,Off,CloseCorridor,ConspecificInvestigation
37.48,Off,CloseCorridor,ConspecificInvestigation
37.52,Off,CloseCorridor,ConspecificInvestigation
37.56,Off,CloseCorridor,ConspecificInvestigation
37.6,Off,CloseCorridor,ConspecificInvestigation
37.64,Off,CloseCorridor,ConspecificInvestigation
37.68,Off,CloseCorridor,ConspecificInvestigation
37.72,Off,CloseCorridor,ConspecificInvestigation
37.76,Off,CloseCorridor,ConspecificInvestigation
37.8,Off,CloseCorridor,ConspecificInvestigation
37.84,Off,CloseCorridor,ConspecificInvestigation
37.88,Off,CloseCorridor,ConspecificInvestigation
37.92,Off,CloseCorridor,ConspecificInvestigation
37.96,Off,CloseCorridor,Biting the grid
38,Off,CloseCorridor,Biting the grid
38.04,Off,CloseCorridor,Biting the grid
38.08,Off,CloseCorridor,Biting the grid
38.12,Off,CloseCorridor,Biting the grid
38.16,Off,CloseCorridor,Biting the grid
38.2,Off,CloseCorridor,Biting the grid
38.24,Off,CloseCorridor,Biting the grid
38.28,Off,CloseCorridor,Biting the grid
38.32,Off,CloseCorridor,Biting the grid
38.36,Off,CloseCorridor,Biting the grid
38.4,Off,CloseCorridor,Biting the grid
38.44,Off,CloseCorridor,Biting the grid
38.48,Off,CloseCorridor,Biting the grid
38.52,Off,CloseCorridor,Biting the grid
38.56,Off,CloseCorridor,Biting the grid
38.6,Off,CloseCorridor,Biting the grid
38.64,Off,CloseCorridor,Biting the grid
38.68,Off,CloseCorridor,Biting the grid
38.72,Off,CloseCorridor,Biting the grid
38.76,Off,CloseCorridor,Biting the grid
38.8,Off,CloseCorridor,Biting the grid
38.84,Off,CloseCorridor,Biting the grid
38.88,Off,CloseCorridor,Biting the grid
38.92,Off,CloseCorridor,Biting the grid
38.96,Off,CloseCorridor,Biting the grid
39,Off,CloseCorridor,Biting the grid
39.04,Off,CloseCorridor,Biting the grid
39.08,Off,CloseCorridor,Biting the grid
39.12,Off,CloseCorridor,Biting the grid
39.16,Off,CloseCorridor,Biting the grid
39.2,Off,CloseCorridor,Biting the grid
39.24,Off,CloseCorridor,Biting the grid
39.28,Off,CloseCorridor,Biting the grid
39.32,Off,CloseCorridor,Biting the grid
39.36,Off,CloseCorridor,Biting the grid
39.4,Off,CloseCorridor,Biting the grid
39.44,Off,CloseCorridor,Biting the grid
39.48,Off,CloseCorridor,Biting the grid
39.52,Off,CloseCorridor,Biting the grid
39.56,Off,CloseCorridor,Biting the grid
39.6,Off,CloseCorridor,Biting the grid
39.64,Off,CloseCorridor,Biting the grid
39.68,Off,CloseCorridor,Biting the grid
39.72,Off,CloseCorridor,Biting the grid
39.76,Off,CloseCorridor,Biting the grid
39.8,Off,CloseCorridor,Biting the grid
39.84,Off,CloseCorridor,Biting the grid
39.88,Off,CloseCorridor,Biting the grid
39.92,Off,CloseCorridor,Biting the grid
39.96,Off,CloseCorridor,Biting the grid
40,Off,CloseCorridor,Biting the grid
40.04,Off,CloseCorridor,Biting the grid
40.08,Off,CloseCorridor,Biting the grid
40.12,Off,CloseCorridor,Biting the grid
40.16,Off,CloseCorridor,Biting the grid
40.2,Off,CloseCorridor,Biting the grid
40.24,Off,CloseCorridor,Biting the grid
40.28,Off,CloseCorridor,Biting the grid
40.32,Off,CloseCorridor,Biting the grid
40.36,Off,CloseCorridor,Biting the grid
40.4,Off,CloseCorridor,Biting the grid
40.44,Off,CloseCorridor,Biting the grid
40.48,Off,CloseCorridor,Biting the grid
40.52,Off,CloseCorridor,Biting the grid
40.56,Off,CloseCorridor,Biting the grid
40.6,Off,CloseCorridor,Biting the grid
40.64,Off,CloseCorridor,Biting the grid
40.68,Off,CloseCorridor,Biting the grid
40.72,Off,CloseCorridor,Biting the grid
40.76,Off,CloseCorridor,Biting the grid
40.8,Off,CloseCorridor,Biting the grid
40.84,Off,CloseCorridor,Biting the grid
40.88,Off,CloseCorridor,Biting the grid
40.92,Off,CloseCorridor,Biting the grid
40.96,Off,CloseCorridor,Biting the grid
41,Off,CloseCorridor,Biting the grid
41.04,Off,CloseCorridor,Biting the grid
41.08,Off,CloseCorridor,Biting the grid
41.12,Off,CloseCorridor,Biting the grid
41.16,Off,CloseCorridor,Biting the grid
41.2,Off,CloseCorridor,Biting the grid
41.24,Off,CloseCorridor,Biting the grid
41.28,Off,CloseCorridor,Biting the grid
41.32,Off,CloseCorridor,Biting the grid
41.36,Off,CloseCorridor,Biting the grid
41.4,Off,CloseCorridor,Biting the grid
41.44,Off,CloseCorridor,Biting the grid
41.48,Off,CloseCorridor,Biting the grid
41.52,Off,CloseCorridor,Biting the grid
41.56,Off,CloseCorridor,Biting the grid
41.6,Off,CloseCorridor,Biting the grid
41.64,Off,CloseCorridor,Biting the grid
41.68,Off,CloseCorridor,Biting the grid
41.72,Off,CloseCorridor,Biting the grid
41.76,Off,CloseCorridor,Biting the grid
41.8,Off,CloseCorridor,Biting the grid
41.84,Off,CloseCorridor,Biting the grid
41.88,Off,CloseCorridor,ConspecificInvestigation
41.92,Off,CloseCorridor,ConspecificInvestigation
41.96,Off,CloseCorridor,ConspecificInvestigation
42,Off,CloseCorridor,ConspecificInvestigation
42.04,Off,CloseCorridor,ConspecificInvestigation
42.08,Off,CloseCorridor,ConspecificInvestigation
42.12,Off,CloseCorridor,ConspecificInvestigation
42.16,Off,CloseCorridor,ConspecificInvestigation
42.2,Off,CloseCorridor,ConspecificInvestigation
42.24,Off,CloseCorridor,ConspecificInvestigation
42.28,Off,CloseCorridor,ConspecificInvestigation
42.32,Off,CloseCorridor,ConspecificInvestigation
42.36,Off,CloseCorridor,ConspecificInvestigation
42.4,Off,CloseCorridor,ConspecificInvestigation
42.44,Off,CloseCorridor,ConspecificInvestigation
42.48,Off,CloseCorridor,ConspecificInvestigation
42.52,Off,CloseCorridor,ConspecificInvestigation
42.56,Off,CloseCorridor,ConspecificInvestigation
42.6,Off,CloseCorridor,ConspecificInvestigation
42.64,Off,CloseCorridor,ConspecificInvestigation
42.68,Off,CloseCorridor,ConspecificInvestigation
42.72,Off,CloseCorridor,ConspecificInvestigation
42.76,Off,CloseCorridor,ConspecificInvestigation
42.8,Off,CloseCorridor,ConspecificInvestigation
42.84,Off,CloseCorridor,ConspecificInvestigation
42.88,Off,CloseCorridor,ConspecificInvestigation
42.92,Off,CloseCorridor,ConspecificInvestigation
42.96,Off,CloseCorridor,ConspecificInvestigation
43,Off,CloseCorridor,ConspecificInvestigation
43.04,Off,CloseCorridor,ConspecificInvestigation
43.08,Off,CloseCorridor,ConspecificInvestigation
43.12,Off,CloseCorridor,ConspecificInvestigation
43.16,Off,CloseCorridor,ConspecificInvestigation
43.2,Off,CloseCorridor,ConspecificInvestigation
43.24,Off,CloseCorridor,ConspecificInvestigation
43.28,Off,CloseCorridor,ConspecificInvestigation
43.32,Off,CloseCorridor,ConspecificInvestigation
43.36,Off,CloseCorridor,ConspecificInvestigation
43.4,Off,CloseCorridor,ConspecificInvestigation
43.44,Off,CloseCorridor,ConspecificInvestigation
43.48,Off,CloseCorridor,ConspecificInvestigation
43.52,Off,CloseCorridor,ConspecificInvestigation
43.56,Off,CloseCorridor,ConspecificInvestigation
43.6,Off,CloseCorridor,ConspecificInvestigation
43.64,Off,CloseCorridor,ConspecificInvestigation
43.68,Off,CloseCorridor,ConspecificInvestigation
43.72,Off,CloseCorridor,ConspecificInvestigation
43.76,Off,CloseCorridor,ConspecificInvestigation
43.8,Off,CloseCorridor,ConspecificInvestigation
43.84,Off,CloseCorridor,ConspecificInvestigation
43.88,Off,CloseCorridor,ConspecificInvestigation
43.92,Off,CloseCorridor,ConspecificInvestigation
43.96,Off,CloseCorridor,ConspecificInvestigation
44,Off,CloseCorridor,ConspecificInvestigation
44.04,Off,CloseCorridor,ConspecificInvestigation
44.08,Off,CloseCorridor,ConspecificInvestigation
44.12,Off,CloseCorridor,ConspecificInvestigation
44.16,Off,CloseCorridor,ConspecificInvestigation
44.2,Off,CloseCorridor,ConspecificInvestigation
44.24,Off,CloseCorridor,ConspecificInvestigation
44.28,Off,CloseCorridor,ConspecificInvestigation
44.32,Off,CloseCorridor,ConspecificInvestigation
44.36,Off,CloseCorridor,ConspecificInvestigation
44.4,Off,CloseCorridor,ConspecificInvestigation
44.44,Off,CloseCorridor,ConspecificInvestigation
44.48,Off,CloseCorridor,ConspecificInvestigation
44.52,Off,CloseCorridor,ConspecificInvestigation
44.56,Off,CloseCorridor,ConspecificInvestigation
44.6,Off,CloseCorridor,ConspecificInvestigation
44.64,Off,CloseCorridor,ConspecificInvestigation
44.68,Off,CloseCorridor,ConspecificInvestigation
44.72,Off,CloseCorridor,ConspecificInvestigation
44.76,Off,CloseCorridor,ConspecificInvestigation
44.8,Off,CloseCorridor,ConspecificInvestigation
44.84,Off,CloseCorridor,ConspecificInvestigation
44.88,Off,CloseCorridor,ConspecificInvestigation
44.92,Off,CloseCorridor,ConspecificInvestigation
44.96,Off,CloseCorridor,ConspecificInvestigation
45,Off,CloseCorridor,ConspecificInvestigation
45.04,Off,CloseCorridor,ConspecificInvestigation
45.08,Off,CloseCorridor,ConspecificInvestigation
45.12,Off,CloseCorridor,ConspecificInvestigation
45.16,Off,CloseCorridor,ConspecificInvestigation
45.2,Off,CloseCorridor,ConspecificInvestigation
45.24,Off,CloseCorridor,ConspecificInvestigation
45.28,Off,CloseCorridor,ConspecificInvestigation
45.32,Off,CloseCorridor,ConspecificInvestigation
45.36,Off,CloseCorridor,ConspecificInvestigation
45.4,Off,CloseCorridor,ConspecificInvestigation
45.44,Off,CloseCorridor,ConspecificInvestigation
45.48,Off,CloseCorridor,ConspecificInvestigation
45.52,Off,CloseCorridor,ConspecificInvestigation
45.56,Off,CloseCorridor,ConspecificInvestigation
45.6,Off,CloseCorridor,ConspecificInvestigation
45.64,Off,CloseCorridor,ConspecificInvestigation
45.68,Off,CloseCorridor,ConspecificInvestigation
45.72,Off,CloseCorridor,ConspecificInvestigation
45.76,Off,CloseCorridor,ConspecificInvestigation
45.8,Off,CloseCorridor,ConspecificInvestigation
45.84,Off,CloseCorridor,ConspecificInvestigation
45.88,Off,CloseCorridor,ConspecificInvestigation
45.92,Off,CloseCorridor,ConspecificInvestigation
45.96,Off,CloseCorridor,ConspecificInvestigation
46,Off,CloseCorridor,ConspecificInvestigation
46.04,Off,CloseCorridor,ConspecificInvestigation
46.08,Off,CloseCorridor,ConspecificInvestigation
46.12,Off,CloseCorridor,ConspecificInvestigation
46.16,Off,CloseCorridor,ConspecificInvestigation
46.2,Off,CloseCorridor,ConspecificInvestigation
46.24,Off,CloseCorridor,ConspecificInvestigation
46.28,Off,CloseCorridor,ConspecificInvestigation
46.32,Off,CloseCorridor,ConspecificInvestigation
46.36,Off,CloseCorridor,ConspecificInvestigation
46.4,Off,CloseCorridor,ConspecificInvestigation
46.44,Off,CloseCorridor,ConspecificInvestigation
46.48,Off,CloseCorridor,ConspecificInvestigation
46.52,Off,CloseCorridor,ConspecificInvestigation
46.56,Off,CloseCorridor,ConspecificInvestigation
46.6,Off,CloseCorridor,ConspecificInvestigation
46.64,Off,CloseCorridor,ConspecificInvestigation
46.68,Off,CloseCorridor,ConspecificInvestigation
46.72,Off,CloseCorridor,ConspecificInvestigation
46.76,Off,CloseCorridor,ConspecificInvestigation
46.8,Off,CloseCorridor,ConspecificInvestigation
46.84,Off,CloseCorridor,ConspecificInvestigation
46.88,Off,CloseCorridor,ConspecificInvestigation
46.92,Off,CloseCorridor,ConspecificInvestigation
46.96,Off,CloseCorridor,ConspecificInvestigation
47,Off,CloseCorridor,ConspecificInvestigation
47.04,Off,CloseCorridor,ConspecificInvestigation
47.08,Off,CloseCorridor,ConspecificInvestigation
47.12,Off,CloseCorridor,ConspecificInvestigation
47.16,Off,CloseCorridor,ConspecificInvestigation
47.2,Off,CloseCorridor,ConspecificInvestigation
47.24,Off,CloseCorridor,ConspecificInvestigation
47.28,Off,CloseCorridor,ConspecificInvestigation
47.32,Off,CloseCorridor,ConspecificInvestigation
47.36,Off,CloseCorridor,ConspecificInvestigation
47.4,Off,CloseCorridor,ConspecificInvestigation
47.44,Off,CloseCorridor,ConspecificInvestigation
47.48,Off,CloseCorridor,ConspecificInvestigation
47.52,Off,CloseCorridor,ConspecificInvestigation
47.56,Off,CloseCorridor,ConspecificInvestigation
47.6,Off,CloseCorridor,ConspecificInvestigation
47.64,Off,CloseCorridor,ConspecificInvestigation
47.68,Off,CloseCorridor,ConspecificInvestigation
47.72,Off,CloseCorridor,ConspecificInvestigation
47.76,Off,CloseCorridor,ConspecificInvestigation
47.8,Off,CloseCorridor,ConspecificInvestigation
47.84,Off,CloseCorridor,ConspecificInvestigation
47.88,Off,CloseCorridor,ConspecificInvestigation
47.92,Off,CloseCorridor,ConspecificInvestigation
47.96,Off,CloseCorridor,ConspecificInvestigation
48,Off,CloseCorridor,ConspecificInvestigation
48.04,Off,CloseCorridor,ConspecificInvestigation
48.08,Off,CloseCorridor,ConspecificInvestigation
48.12,Off,CloseCorridor,locomotion
48.16,Off,CloseCorridor,locomotion
48.2,Off,CloseCorridor,locomotion
48.24,Off,CloseCorridor,locomotion
48.28,Off,CloseCorridor,locomotion
48.32,Off,CloseCorridor,locomotion
48.36,Off,CloseCorridor,locomotion
48.4,Off,CloseCorridor,locomotion
48.44,Off,CloseCorridor,locomotion
48.48,Off,CloseCorridor,locomotion
48.52,Off,CloseCorridor,locomotion
